Movie ID,Movie Name,Movie Name CAP,Movei Year,Join Channel,Video Link,Video Review 01,Link to Other Channel,Count,Published Date (Timestamp),Clean ID,Text String
TELE_MOVIE_CHMYA_309,Planet Terror,PLANET TERROR,2007,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/543,https://t.me/tvchannelp/529,,3,45210.53131,327,Name: Planet Terror# Year: 2007# Telegram Video Link: https://t.me/c/1968878324/543@
TELE_MOVIE_CHMYA_310,Point Break,POINT BREAK,2015,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/648,https://t.me/tvchannelp/616,,3,45220.39316,328,Name: Point Break# Year: 2015# Telegram Video Link: https://t.me/c/1968878324/648@
TELE_MOVIE_CHMYA_312,PoongSan,POONGSAN,2011,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/421,https://t.me/tvchannelp/387,,3,45191.57648,330,Name: PoongSan# Year: 2011# Telegram Video Link: https://t.me/c/1968878324/421@
TELE_MOVIE_CHMYA_313,Predator Prey,PREDATOR PREY,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/41,https://t.me/tvchannelp/40,,3,45103.45453,333,Name: Predator Prey# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/41@
TELE_MOVIE_CHMYA_314,Prey,PREY,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/629,https://t.me/tvchannelp/601,,3,45218.5411,334,Name: Prey# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/629@
TELE_MOVIE_CHMYA_315,Pride and Prejudice and Zombies,PRIDE AND PREJUDICE AND ZOMBIES,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/673,https://t.me/tvchannelp/639,,3,45222.9258,335,Name: Pride and Prejudice and Zombies# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/673@
TELE_MOVIE_CHMYA_537,Vivarium,VIVARIUM,2019,,,,https://t.me/horrormmsub0/123,1,45220.84345,558,Name: Vivarium# Year: 2019# Telegram Video Link: @
TELE_MOVIE_CHMYA_552,Zombie Fighter,ZOMBIE FIGHTER,2019,,,,https://t.me/horrormmsub0/113,1,45219.55962,573,Name: Zombie Fighter# Year: 2019# Telegram Video Link: @
TELE_MOVIE_CHMYA_011,32 Malasana Street,32 MALASANA STREET,2020,,,,https://t.me/horrormmsub0/38,1,45198.57105,16,Name: 32 Malasana Street# Year: 2020# Telegram Video Link: @
TELE_MOVIE_CHMYA_316,Prisoners of the Ghostland,PRISONERS OF THE GHOSTLAND,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/51,https://t.me/tvchannelp/50,,3,45106.63627,336,Name: Prisoners of the Ghostland# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/51@
TELE_MOVIE_CHMYA_318,Prometheus,PROMETHEUS,2012,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/569,https://t.me/tvchannelp/558,,3,45213.42995,338,Name: Prometheus# Year: 2012# Telegram Video Link: https://t.me/c/1968878324/569@
TELE_MOVIE_CHMYA_319,Prototype,PROTOTYPE,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/97,https://t.me/tvchannelp/89,,3,45123.50788,339,Name: Prototype# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/97@
TELE_MOVIE_CHMYA_320,Psycho,PSYCHO,1960,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/453,https://t.me/tvchannelp/425,,3,45195.28137,340,Name: Psycho# Year: 1960# Telegram Video Link: https://t.me/c/1968878324/453@
TELE_MOVIE_CHMYA_321,Push,PUSH,2009,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/379,https://t.me/tvchannelp/348,,3,45187.49965,341,Name: Push# Year: 2009# Telegram Video Link: https://t.me/c/1968878324/379@
TELE_MOVIE_CHMYA_101,Detective Dee And The Mysterious City,DETECTIVE DEE AND THE MYSTERIOUS CITY,2020,,,,https://t.me/horrormmsub0/65,1,45205.86194,108,Name: Detective Dee And The Mysterious City# Year: 2020# Telegram Video Link: @
TELE_MOVIE_CHMYA_322,QinLing Mountains,QINLING MOUNTAINS,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/537,https://t.me/tvchannelp/522,,3,45210.36039,342,Name: QinLing Mountains# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/537@
TELE_MOVIE_CHMYA_323,Qinling Town Sky Coffin,QINLING TOWN SKY COFFIN,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/73,https://t.me/tvchannelp/65,,3,45113.61178,575,Name: Qinling Town Sky Coffin# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/73@
TELE_MOVIE_CHMYA_324,R I P D,R I P D,2013,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/88,https://t.me/tvchannelp/79,,3,45121.50623,343,Name: R I P D# Year: 2013# Telegram Video Link: https://t.me/c/1968878324/88@
TELE_MOVIE_CHMYA_325,Raangi,RAANGI,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/233,https://t.me/tvchannelp/219,,3,45164.62188,345,Name: Raangi# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/233@
TELE_MOVIE_CHMYA_326,Raging Fire,RAGING FIRE,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/493,https://t.me/tvchannelp/474,,3,45200.41025,347,Name: Raging Fire# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/493@
TELE_MOVIE_CHMYA_327,Raging Fire,RAGING FIRE,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/679,https://t.me/tvchannelp/644,,3,45223.47498,348,Name: Raging Fire# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/679@
TELE_MOVIE_CHMYA_328,Raging Fire,RAGING FIRE,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/199,https://t.me/tvchannelp/189,,3,45156.42487,346,Name: Raging Fire# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/199@
TELE_MOVIE_CHMYA_329,Raksha Bandhan,RAKSHA BANDHAN,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/191,https://t.me/tvchannelp/181,,3,45153.60656,349,Name: Raksha Bandhan# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/191@
TELE_MOVIE_CHMYA_205,Kaali Khuhi,KAALI KHUHI,2020,,,,https://t.me/horrormmsub0/89,1,45212.72161,221,Name: Kaali Khuhi# Year: 2020# Telegram Video Link: @
TELE_MOVIE_CHMYA_330,Rampage,RAMPAGE,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/517,https://t.me/tvchannelp/501,,3,45203.25763,350,Name: Rampage# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/517@
TELE_MOVIE_CHMYA_225,Laxmii,LAXMII,2020,,,,https://t.me/horrormmsub0/58,1,45202.73228,243,Name: Laxmii# Year: 2020# Telegram Video Link: @
TELE_MOVIE_CHMYA_331,Rashtra Kavach Om,RASHTRA KAVACH OM,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/72,https://t.me/tvchannelp/64,,3,45113.48916,351,Name: Rashtra Kavach Om# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/72@
TELE_MOVIE_CHMYA_332,Real,REAL,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/426,https://t.me/tvchannelp/392,,3,45191.72296,352,Name: Real# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/426@
TELE_MOVIE_CHMYA_333,Real Steel,REAL STEEL,2011,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/303,https://t.me/tvchannelp/279,,3,45174.75786,353,Name: Real Steel# Year: 2011# Telegram Video Link: https://t.me/c/1968878324/303@
TELE_MOVIE_CHMYA_334,Region,REGION,2010,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/516,https://t.me/tvchannelp/500,,3,45203.25606,354,Name: Region# Year: 2010# Telegram Video Link: https://t.me/c/1968878324/516@
TELE_MOVIE_CHMYA_336,Resident Evil: Welcome to Raccoon City,RESIDENT EVIL: WELCOME TO RACCOON CITY,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/49,https://t.me/tvchannelp/48,,3,45106.58485,356,Name: Resident Evil: Welcome to Raccoon City# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/49@
TELE_MOVIE_CHMYA_337,Rhino,RHINO,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/155,https://t.me/tvchannelp/146,,3,45148.85531,357,Name: Rhino# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/155@
TELE_MOVIE_CHMYA_338,Rigor mortis,RIGOR MORTIS,2013,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/282,https://t.me/tvchannelp/264,,3,45171.47679,358,Name: Rigor mortis# Year: 2013# Telegram Video Link: https://t.me/c/1968878324/282@
TELE_MOVIE_CHMYA_303,Pelukis Hantu (Ghost Painter),PELUKIS HANTU (GHOST PAINTER),2020,,,,https://t.me/horrormmsub0/44,1,45199.65061,321,Name: Pelukis Hantu (Ghost Painter)# Year: 2020# Telegram Video Link: @
TELE_MOVIE_CHMYA_339,Rising Boas In A Girls School,RISING BOAS IN A GIRLS SCHOOL,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/23,https://t.me/tvchannelp/22,,3,45097.07728,359,Name: Rising Boas In A Girls School# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/23@
TELE_MOVIE_CHMYA_340,River God: Water Strange Story,RIVER GOD: WATER STRANGE STORY,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/39,https://t.me/tvchannelp/38,,3,45102.79266,584,Name: River God: Water Strange Story# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/39@
TELE_MOVIE_CHMYA_348,Sandi Muni,SANDI MUNI,2020,,,,https://t.me/horrormmsub0/103,1,45214.80286,367,Name: Sandi Muni# Year: 2020# Telegram Video Link: @
TELE_MOVIE_CHMYA_341,Robin Hood,ROBIN HOOD,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/355,https://t.me/tvchannelp/321,,3,45182.45836,360,Name: Robin Hood# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/355@
TELE_MOVIE_CHMYA_342,RoboCop,ROBOCOP,1987,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/566,https://t.me/tvchannelp/555,,3,45213.40993,361,Name: RoboCop# Year: 1987# Telegram Video Link: https://t.me/c/1968878324/566@
TELE_MOVIE_CHMYA_343,Rocky Handsome,ROCKY HANDSOME,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/384,https://t.me/tvchannelp/353,,3,45187.51928,362,Name: Rocky Handsome# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/384@
TELE_MOVIE_CHMYA_344,Salt,SALT,2010,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/438,https://t.me/tvchannelp/410,,3,45193.63927,363,Name: Salt# Year: 2010# Telegram Video Link: https://t.me/c/1968878324/438@
TELE_MOVIE_CHMYA_345,Samaritan,SAMARITAN,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/393,https://t.me/tvchannelp/363,,3,45188.75115,364,Name: Samaritan# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/393@
TELE_MOVIE_CHMYA_346,Samaritan,SAMARITAN,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/633,https://t.me/tvchannelp/604,,3,45218.79216,365,Name: Samaritan# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/633@
TELE_MOVIE_CHMYA_347,Sanctified,SANCTIFIED,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/415,https://t.me/tvchannelp/383,,3,45190.81069,366,Name: Sanctified# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/415@
TELE_MOVIE_CHMYA_349,Satria Dewa Gatotkaca,SATRIA DEWA GATOTKACA,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/89,https://t.me/tvchannelp/80,,3,45121.50873,368,Name: Satria Dewa Gatotkaca# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/89@
TELE_MOVIE_CHMYA_350,Saving General Yang,SAVING GENERAL YANG,2013,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/422,https://t.me/tvchannelp/388,,3,45191.57858,369,Name: Saving General Yang# Year: 2013# Telegram Video Link: https://t.me/c/1968878324/422@
TELE_MOVIE_CHMYA_351,Scary Stories to Tell in the Dark,SCARY STORIES TO TELL IN THE DARK,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/378,https://t.me/tvchannelp/347,,3,45187.49616,370,Name: Scary Stories to Tell in the Dark# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/378@
TELE_MOVIE_CHMYA_352,Schemes in Antiques,SCHEMES IN ANTIQUES,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/324,https://t.me/tvchannelp/293,,3,45176.83074,371,Name: Schemes in Antiques# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/324@
TELE_MOVIE_CHMYA_353,Scream VI,SCREAM VI,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/78,https://t.me/tvchannelp/70,,3,45116.48177,372,Name: Scream VI# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/78@
TELE_MOVIE_CHMYA_354,Secret Superstar,SECRET SUPERSTAR,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/277,https://t.me/tvchannelp/258,,3,45170.51994,373,Name: Secret Superstar# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/277@
TELE_MOVIE_CHMYA_355,Seven Days,SEVEN DAYS,2007,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/405,https://t.me/tvchannelp/371,,3,45189.7001,374,Name: Seven Days# Year: 2007# Telegram Video Link: https://t.me/c/1968878324/405@
TELE_MOVIE_CHMYA_356,Seventh Son,SEVENTH SON,2014,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/671,https://t.me/tvchannelp/637,,3,45222.43745,375,Name: Seventh Son# Year: 2014# Telegram Video Link: https://t.me/c/1968878324/671@
TELE_MOVIE_CHMYA_357,Shaolin,SHAOLIN,2011,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/299,https://t.me/tvchannelp/275,,3,45174.51528,376,Name: Shaolin# Year: 2011# Telegram Video Link: https://t.me/c/1968878324/299@
TELE_MOVIE_CHMYA_359,Shazam! Fury of the Gods,SHAZAM! FURY OF THE GODS,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/13,https://t.me/tvchannelp/13,,3,45092.58769,378,Name: Shazam! Fury of the Gods# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/13@
TELE_MOVIE_CHMYA_086,Crazy Tsunami,CRAZY TSUNAMI,2021,,,,https://t.me/horrormmsub0/75,1,45210.3627,92,Name: Crazy Tsunami# Year: 2021# Telegram Video Link: @
TELE_MOVIE_CHMYA_361,Sheep Without A Shepherd,SHEEP WITHOUT A SHEPHERD,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/347,https://t.me/tvchannelp/312,,3,45182.32074,380,Name: Sheep Without A Shepherd# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/347@
TELE_MOVIE_CHMYA_362,She's on Duty,SHE'S ON DUTY,2005,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/288,https://t.me/tvchannelp/269,,3,45172.74686,381,Name: She's on Duty# Year: 2005# Telegram Video Link: https://t.me/c/1968878324/288@
TELE_MOVIE_CHMYA_363,Shin Ultraman,SHIN ULTRAMAN,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/403,https://t.me/tvchannelp/369,,3,45189.69741,383,Name: Shin Ultraman# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/403@
TELE_MOVIE_CHMYA_364,Shinjuku Incident,SHINJUKU INCIDENT,2009,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/627,https://t.me/tvchannelp/599,,3,45218.51823,384,Name: Shinjuku Incident# Year: 2009# Telegram Video Link: https://t.me/c/1968878324/627@
TELE_MOVIE_CHMYA_366,Shivaay,SHIVAAY,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/302,https://t.me/tvchannelp/278,,3,45174.51897,386,Name: Shivaay# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/302@
TELE_MOVIE_CHMYA_367,Shot Caller,SHOT CALLER,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/126,https://t.me/tvchannelp/119,,3,45141.68953,387,Name: Shot Caller# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/126@
TELE_MOVIE_CHMYA_368,Shutter Island,SHUTTER ISLAND,2010,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/472,https://t.me/tvchannelp/448,,3,45196.43531,388,Name: Shutter Island# Year: 2010# Telegram Video Link: https://t.me/c/1968878324/472@
TELE_MOVIE_CHMYA_369,Singh Is Bliing,SINGH IS BLIING,2015,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/602,https://t.me/tvchannelp/582,,3,45216.31454,389,Name: Singh Is Bliing# Year: 2015# Telegram Video Link: https://t.me/c/1968878324/602@
TELE_MOVIE_CHMYA_370,Skylines,SKYLINES,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/161,https://t.me/tvchannelp/152,,3,45148.87657,390,Name: Skylines# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/161@
TELE_MOVIE_CHMYA_371,Skyscraper,SKYSCRAPER,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/239,https://t.me/tvchannelp/227,,3,45165.73257,391,Name: Skyscraper# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/239@
TELE_MOVIE_CHMYA_372,Slate,SLATE,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/550,https://t.me/tvchannelp/537,,3,45211.48447,392,Name: Slate# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/550@
TELE_MOVIE_CHMYA_373,Slice,SLICE,2009,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/156,https://t.me/tvchannelp/147,,3,45148.85703,1,Name: Slice# Year: 2009# Telegram Video Link: https://t.me/c/1968878324/156@
TELE_MOVIE_CHMYA_376,Snake Eyes: G I  Joe Origins,SNAKE EYES: G I  JOE ORIGINS,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/54,https://t.me/tvchannelp/53,,3,45107.57241,394,Name: Snake Eyes: G I  Joe Origins# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/54@
TELE_MOVIE_CHMYA_377,Snowpiercer,SNOWPIERCER,2013,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/339,https://t.me/tvchannelp/303,,3,45179.77691,395,Name: Snowpiercer# Year: 2013# Telegram Video Link: https://t.me/c/1968878324/339@
TELE_MOVIE_CHMYA_378,Soldier Boy,SOLDIER BOY,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/140,https://t.me/tvchannelp/133,,3,45146.71537,396,Name: Soldier Boy# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/140@
TELE_MOVIE_CHMYA_379,Solomon Kane,SOLOMON KANE,2009,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/476,https://t.me/tvchannelp/452,,3,45197.55515,397,Name: Solomon Kane# Year: 2009# Telegram Video Link: https://t.me/c/1968878324/476@
TELE_MOVIE_CHMYA_380,Song of the Assassins,SONG OF THE ASSASSINS,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/192,https://t.me/tvchannelp/182,,3,45153.6788,398,Name: Song of the Assassins# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/192@
TELE_MOVIE_CHMYA_381,Song of the Assassins,SONG OF THE ASSASSINS,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/32,https://t.me/tvchannelp/31,,3,45100.39413,399,Name: Song of the Assassins# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/32@
TELE_MOVIE_CHMYA_277,Mr  Peyii,MR  PEYII,2021,,,,https://t.me/horrormmsub0/56,1,45202.72186,295,Name: Mr  Peyii# Year: 2021# Telegram Video Link: @
TELE_MOVIE_CHMYA_382,Song Song,SONG SONG,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/269,https://t.me/tvchannelp/255,,3,45169.82887,400,Name: Song Song# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/269@
TELE_MOVIE_CHMYA_384,Space Wars: Quest for the Deepstar,SPACE WARS: QUEST FOR THE DEEPSTAR,2023,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/619,https://t.me/tvchannelp/594,,3,45217.64438,403,Name: Space Wars: Quest for the Deepstar# Year: 2023# Telegram Video Link: https://t.me/c/1968878324/619@
TELE_MOVIE_CHMYA_386,Spyder,SPYDER,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/353,https://t.me/tvchannelp/318,,3,45182.4478,405,Name: Spyder# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/353@
TELE_MOVIE_CHMYA_387,Sri Asih,SRI ASIH,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/447,https://t.me/tvchannelp/420,,3,45194.41332,406,Name: Sri Asih# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/447@
TELE_MOVIE_CHMYA_388,Stabbing into the throat,STABBING INTO THE THROAT,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/31,https://t.me/tvchannelp/30,,3,45100.39125,407,Name: Stabbing into the throat# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/31@
TELE_MOVIE_CHMYA_389,Stardust,STARDUST,2007,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/152,https://t.me/tvchannelp/143,,3,45147.36086,408,Name: Stardust# Year: 2007# Telegram Video Link: https://t.me/c/1968878324/152@
TELE_MOVIE_CHMYA_390,Summerland,SUMMERLAND,2020,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/344,https://t.me/tvchannelp/309,,3,45180.85549,410,Name: Summerland# Year: 2020# Telegram Video Link: https://t.me/c/1968878324/344@
TELE_MOVIE_CHMYA_391,Sunflower,SUNFLOWER,2006,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/570,https://t.me/tvchannelp/559,,3,45213.5185,411,Name: Sunflower# Year: 2006# Telegram Video Link: https://t.me/c/1968878324/570@
TELE_MOVIE_CHMYA_392,Sunflower,SUNFLOWER,2006,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/412,https://t.me/tvchannelp/377,,3,45190.61023,412,Name: Sunflower# Year: 2006# Telegram Video Link: https://t.me/c/1968878324/412@
TELE_MOVIE_CHMYA_393,Take Point,TAKE POINT,2018,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/636,https://t.me/tvchannelp/605,,3,45219.50668,413,Name: Take Point# Year: 2018# Telegram Video Link: https://t.me/c/1968878324/636@
TELE_MOVIE_CHMYA_394,Taken,TAKEN,2008,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/327,https://t.me/tvchannelp/296,,3,45177.88488,414,Name: Taken# Year: 2008# Telegram Video Link: https://t.me/c/1968878324/327@
TELE_MOVIE_CHMYA_395,Terlalu Tampan,TERLALU TAMPAN,2019,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/270,https://t.me/tvchannelp/256,,3,45169.83296,415,Name: Terlalu Tampan# Year: 2019# Telegram Video Link: https://t.me/c/1968878324/270@
TELE_MOVIE_CHMYA_396,Texas Chainsaw Massacre,TEXAS CHAINSAW MASSACRE,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/331,https://t.me/tvchannelp/300,,3,45178.29947,416,Name: Texas Chainsaw Massacre# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/331@
TELE_MOVIE_CHMYA_412,The Cinderella Addiction,THE CINDERELLA ADDICTION,2021,,,,https://t.me/horrormmsub0/67,1,45206.65425,432,Name: The Cinderella Addiction# Year: 2021# Telegram Video Link: @
TELE_MOVIE_CHMYA_397,The 5th Wave,THE 5TH WAVE,2016,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/592,https://t.me/tvchannelp/574,,3,45215.51199,417,Name: The 5th Wave# Year: 2016# Telegram Video Link: https://t.me/c/1968878324/592@
TELE_MOVIE_CHMYA_398,The Adam Project,THE ADAM PROJECT,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/337,https://t.me/tvchannelp/301,,3,45179.75315,418,Name: The Adam Project# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/337@
TELE_MOVIE_CHMYA_399,The Adam Project,THE ADAM PROJECT,2022,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/101,https://t.me/tvchannelp/93,,3,45129.41613,419,Name: The Adam Project# Year: 2022# Telegram Video Link: https://t.me/c/1968878324/101@
TELE_MOVIE_CHMYA_462,The Manson Brothers Midnight Zombie Massacre,THE MANSON BROTHERS MIDNIGHT ZOMBIE MASSACRE,2021,,,,https://t.me/horrormmsub0/119,1,45220.39001,483,Name: The Manson Brothers Midnight Zombie Massacre# Year: 2021# Telegram Video Link: @
TELE_MOVIE_CHMYA_400,The Alpines,THE ALPINES,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/249,https://t.me/tvchannelp/239,,3,45167.38343,420,Name: The Alpines# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/249@
TELE_MOVIE_CHMYA_401,The Ancestral,THE ANCESTRAL,2021,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/281,https://t.me/tvchannelp/263,,3,45171.29587,421,Name: The Ancestral# Year: 2021# Telegram Video Link: https://t.me/c/1968878324/281@
TELE_MOVIE_CHMYA_402,The Ash Lad In The Hall of the Mountain King,THE ASH LAD IN THE HALL OF THE MOUNTAIN KING,2017,https://t.me/+1zjmlrXtlWE4YWJlJoin,https://t.me/c/1968878324/91,https://t.me/tvchannelp/82,,3,45121.51243,422,Name: The Ash Lad In The Hall of the Mountain King# Year: 2017# Telegram Video Link: https://t.me/c/1968878324/91@
